snapped_at,price,market_cap,total_volume
2021-09-30 00:00:00 UTC,1.1780752450187204,0.0,2944766.4247319354
2021-10-01 00:00:00 UTC,1.1780752450187204,0.0,2944766.4247319354
2021-10-02 00:00:00 UTC,1.2455707876021616,0.0,1561281.2860091259
2021-10-03 00:00:00 UTC,1.3435392909228425,0.0,539863.1756958526
2021-10-04 00:00:00 UTC,1.4917796933267005,0.0,770557.8626668305
2021-10-05 00:00:00 UTC,1.6174875066897565,0.0,424032.1707283789
2021-10-06 00:00:00 UTC,1.9255353156864483,0.0,1619727.5813715542
2021-10-07 00:00:00 UTC,1.5458330418353299,0.0,813206.2725619797
2021-10-08 00:00:00 UTC,1.6774662261408082,0.0,702833.2177927535
2021-10-09 00:00:00 UTC,1.9017614348068268,0.0,1941222.0855488626
2021-10-10 00:00:00 UTC,1.8916860834829679,0.0,1473813.269764093
2021-10-11 00:00:00 UTC,1.7593804995891795,0.0,1108137.4118805511
2021-10-12 00:00:00 UTC,1.6220313643305753,0.0,561042.5044632073
2021-10-13 00:00:00 UTC,1.4429721693897029,0.0,307400.0222352851
2021-10-14 00:00:00 UTC,1.405059567841105,0.0,1060381.0174497697
